1,0.10816894511331869,0.12211044044873409
2,0.06328182551680285,0.10269749224645765
3,0.11002563904349619,0.09763160123055954
4,0.10142919415240845,0.11440787719408751
5,0.11939145589492814,0.1050481429434448
6,0.1262879923574368,0.11031559035651298
7,0.10723263149255213,0.09548861632194966
8,0.10411332186594373,0.10881242126480224
9,0.10398621752292385,0.08922361794584016
10,0.08987138999118165,0.08588529593936338
11,0.07839469429747208,0.09112993604929544
12,0.09636196145124716,0.08782533605797495
13,0.09844125065851257,0.09302932473694944
14,0.09236623629530374,0.1025805487318384
15,0.10317664551791537,0.08943850478225478
16,0.0676126276721515,0.0706941813973064
17,0.08040486426051903,0.09615630794103017
18,0.10481866724178232,0.11323865783687215
19,0.10681584362139918,0.08942129534193029
20,0.10187131604485629,0.09245700870736302
21,0.10808545345747726,0.08547877561518434
22,0.0994642313495063,0.09190718694885362
23,0.11058012093726378,0.11435392746163721
24,0.11240053273393692,0.08184198370706307
25,0.09953062112784335,0.10052134654366797
26,0.10128939957015351,0.08633129934072394
27,0.09617853993449231,0.09616071905754446
28,0.08239852012935205,0.10637768224573778
29,0.09926045767032163,0.08209551979227905
30,0.11620233239900897,0.08625240704747507
31,0.09561456162150606,0.13372833570750234
32,0.07463489363999566,0.06913467127270982
33,0.11245887278873389,0.10015394379283266
34,0.11360143181150126,0.10780076118766592
35,0.09482769422303153,0.08227752620007436
36,0.0864296714717633,0.10657809878246388
37,0.12469502660772502,0.09389856394497834
38,0.12083772818891865,0.11948662251496715
